#NAME?,1455.22,,#NAME?,113.58,,#NAME?,24.21,,#NAME?,25.28
2002-09-27,827.37,,2002-09-27,77.01,,2002-09-27,36.97,,2002-09-27,36.82
2002-09-30,815.28,,2002-09-30,75.92,,2002-09-30,39.69,,2002-09-30,38.85
2002-10-01,847.91,,2002-10-01,79.39,,2002-10-01,34.12,,2002-10-01,35.12
2002-10-02,827.91,,2002-10-02,77.56,,2002-10-02,36.83,,2002-10-02,36.46
2002-10-03,818.95,,2002-10-03,77.17,,2002-10-03,37.31,,2002-10-03,37.17
2002-10-04,800.58,,2002-10-04,75.28,,2002-10-04,39.46,,2002-10-04,37.7
2002-10-07,785.28,,2002-10-07,74.23,,2002-10-07,42.64,,2002-10-07,39.74
2002-10-08,798.55,,2002-10-08,75.01,,2002-10-08,41.02,,2002-10-08,39.3
2002-10-09,776.76,,2002-10-09,72.86,,2002-10-09,42.13,,2002-10-09,39.92
2002-10-10,803.92,,2002-10-10,75.34,,2002-10-10,37.55,,2002-10-10,41.1
2002-10-11,835.32,,2002-10-11,78.5,,2002-10-11,35.7,,2002-10-11,38.43
2002-10-14,841.44,,2002-10-14,78.77,,2002-10-14,36.04,,2002-10-14,38.25
2002-10-15,881.27,,2002-10-15,82.56,,2002-10-15,34.02,,2002-10-15,36.39
2002-10-16,860.02,,2002-10-16,80.36,,2002-10-16,36,,2002-10-16,37.02
2002-10-17,879.2,,2002-10-17,82.75,,2002-10-17,34.1,,2002-10-17,35.5
2002-10-18,884.39,,2002-10-18,83.22,,2002-10-18,33.53,,2002-10-18,35.63
2002-10-21,899.72,,2002-10-21,85.38,,2002-10-21,33.11,,2002-10-21,33.88
2002-10-22,890.16,,2002-10-22,84.5,,2002-10-22,34.09,,2002-10-22,34.41
2002-10-23,896.14,,2002-10-23,84.94,,2002-10-23,33.2,,2002-10-23,34.77
2002-10-24,882.5,,2002-10-24,83.17,,2002-10-24,34.03,,2002-10-24,35.16
2002-10-25,897.65,,2002-10-25,84.44,,2002-10-25,30,,2002-10-25,31.97
2002-10-28,890.23,,2002-10-28,83.68,,2002-10-28,31.07,,2002-10-28,32.8
2002-10-29,882.15,,2002-10-29,83.69,,2002-10-29,32.27,,2002-10-29,32.82
2002-10-30,890.71,,2002-10-30,84.27,,2002-10-30,31.23,,2002-10-30,32.56
2002-10-31,885.76,,2002-10-31,83.97,,2002-10-31,31.14,,2002-10-31,31.75
2002-11-01,900.96,,2002-11-01,85.18,,2002-11-01,29.3,,2002-11-01,30.96
2002-11-04,908.35,,2002-11-04,85.72,,2002-11-04,30.82,,2002-11-04,30.85
2002-11-05,915.39,,2002-11-05,86.78,,2002-11-05,31.23,,2002-11-05,30.9
2002-11-06,923.76,,2002-11-06,87.71,,2002-11-06,30.73,,2002-11-06,31.02
2002-11-07,902.65,,2002-11-07,85.86,,2002-11-07,31.42,,2002-11-07,31.34
2002-11-08,894.74,,2002-11-08,85.37,,2002-11-08,29.41,,2002-11-08,31.1
2002-11-11,876.19,,2002-11-11,83.59,,2002-11-11,31.3,,2002-11-11,33.97
2002-11-12,882.95,,2002-11-12,83.86,,2002-11-12,30.58,,2002-11-12,33.79
2002-11-13,882.53,,2002-11-13,83.98,,2002-11-13,31.24,,2002-11-13,32.81
2002-11-14,904.27,,2002-11-14,85.42,,2002-11-14,28.67,,2002-11-14,30.7
2002-11-15,909.83,,2002-11-15,85.79,,2002-11-15,26.65,,2002-11-15,29.21
2002-11-18,900.36,,2002-11-18,84.87,,2002-11-18,27.66,,2002-11-18,28.73
2002-11-19,896.74,,2002-11-19,84.75,,2002-11-19,27.41,,2002-11-19,28.52
2002-11-20,914.15,,2002-11-20,86.23,,2002-11-20,25.32,,2002-11-20,25.27
2002-11-21,933.76,,2002-11-21,88.45,,2002-11-21,23.81,,2002-11-21,24.07
2002-11-22,930.55,,2002-11-22,88.05,,2002-11-22,23.16,,2002-11-22,23.88
2002-11-25,932.88,,2002-11-25,88.49,,2002-11-25,24.07,,2002-11-25,23.68
2002-11-26,913.31,,2002-11-26,86.76,,2002-11-26,25.97,,2002-11-26,25.33
2002-11-27,938.87,,2002-11-27,89.32,,2002-11-27,27.25,,2002-11-27,25.44
2002-11-29,936.31,,2002-11-29,88.96,,2002-11-29,27.5,,2002-11-29,26.73
2002-12-02,934.53,,2002-12-02,88.63,,2002-12-02,27.46,,2002-12-02,27.02
2002-12-03,920.75,,2002-12-03,87.43,,2002-12-03,28.33,,2002-12-03,27.76
2002-12-04,917.57,,2002-12-04,87.38,,2002-12-04,28.92,,2002-12-04,28.09
2002-12-05,906.55,,2002-12-05,86.23,,2002-12-05,30.1,,2002-12-05,28.92
2002-12-06,912.23,,2002-12-06,86.46,,2002-12-06,28.88,,2002-12-06,29.27
2002-12-09,892,,2002-12-09,84.73,,2002-12-09,30.78,,2002-12-09,30.58
2002-12-10,904.45,,2002-12-10,85.74,,2002-12-10,28.76,,2002-12-10,29.58
2002-12-11,904.96,,2002-12-11,85.89,,2002-12-11,27.76,,2002-12-11,28.84
2002-12-12,901.59,,2002-12-12,85.38,,2002-12-12,27.29,,2002-12-12,27.9
2002-12-13,889.48,,2002-12-13,84.34,,2002-12-13,28.18,,2002-12-13,28.96
2002-12-16,910.4,,2002-12-16,86.27,,2002-12-16,26.24,,2002-12-16,27.05
2002-12-17,902.99,,2002-12-17,85.35,,2002-12-17,26.66,,2002-12-17,27.2
2002-12-18,891.12,,2002-12-18,84.47,,2002-12-18,28.29,,2002-12-18,28.21
2002-12-19,884.25,,2002-12-19,83.65,,2002-12-19,30.21,,2002-12-19,30.65
2002-12-20,895.75,,2002-12-20,85.12,,2002-12-20,26.71,,2002-12-20,27.69
2002-12-23,897.38,,2002-12-23,84.93,,2002-12-23,26.2,,2002-12-23,27.57
2002-12-24,892.47,,2002-12-24,84.48,,2002-12-24,26.49,,2002-12-24,27.3
2002-12-26,889.66,,2002-12-26,84.33,,2002-12-26,27.37,,2002-12-26,27.89
2002-12-27,875.4,,2002-12-27,83.04,,2002-12-27,29.55,,2002-12-27,29.88
2002-12-30,879.39,,2002-12-30,83.33,,2002-12-30,29.62,,2002-12-30,30.09
2002-12-31,879.82,,2002-12-31,83.42,,2002-12-31,28.62,,2002-12-31,29.47
2003-01-02,909.03,,2003-01-02,86.08,,2003-01-02,25.39,,2003-01-02,26.5
2003-01-03,908.59,,2003-01-03,86.02,,2003-01-03,24.68,,2003-01-03,25.84
2003-01-06,929.01,,2003-01-06,87.74,,2003-01-06,24.91,,2003-01-06,26.12
2003-01-07,922.93,,2003-01-07,87.41,,2003-01-07,25.13,,2003-01-07,25.54
2003-01-08,909.93,,2003-01-08,85.95,,2003-01-08,25.53,,2003-01-08,26.44
2003-01-09,927.58,,2003-01-09,87.76,,2003-01-09,24.25,,2003-01-09,25.02
2003-01-10,927.57,,2003-01-10,87.85,,2003-01-10,24.32,,2003-01-10,24.74
2003-01-13,926.26,,2003-01-13,87.86,,2003-01-13,24.9,,2003-01-13,25.15
2003-01-14,931.66,,2003-01-14,88.43,,2003-01-14,24.57,,2003-01-14,25.56
2003-01-15,918.22,,2003-01-15,87.23,,2003-01-15,25.51,,2003-01-15,25.45
2003-01-16,914.6,,2003-01-16,86.98,,2003-01-16,25.01,,2003-01-16,25.18
2003-01-17,901.78,,2003-01-17,85.87,,2003-01-17,25.7,,2003-01-17,25.49
2003-01-21,887.62,,2003-01-21,84.43,,2003-01-21,27.59,,2003-01-21,27.54
2003-01-22,878.36,,2003-01-22,83.19,,2003-01-22,29.01,,2003-01-22,28.73
2003-01-23,887.34,,2003-01-23,83.69,,2003-01-23,27.53,,2003-01-23,26.88
2003-01-24,861.4,,2003-01-24,81.31,,2003-01-24,31.51,,2003-01-24,30.34
2003-01-27,847.48,,2003-01-27,79.9,,2003-01-27,34.69,,2003-01-27,32.68
2003-01-28,858.54,,2003-01-28,80.89,,2003-01-28,31.93,,2003-01-28,32.24
2003-01-29,864.36,,2003-01-29,81.11,,2003-01-29,31.26,,2003-01-29,31.8
2003-01-30,844.61,,2003-01-30,79.45,,2003-01-30,31.32,,2003-01-30,32.08
2003-01-31,855.7,,2003-01-31,80.54,,2003-01-31,31.17,,2003-01-31,31.26
2003-02-03,860.32,,2003-02-03,81.1,,2003-02-03,31.02,,2003-02-03,31.59
2003-02-04,848.2,,2003-02-04,80.13,,2003-02-04,32.76,,2003-02-04,33
2003-02-05,843.59,,2003-02-05,79.85,,2003-02-05,33.04,,2003-02-05,33.23
2003-02-06,838.15,,2003-02-06,79.29,,2003-02-06,33.35,,2003-02-06,33.96
2003-02-07,829.69,,2003-02-07,78.64,,2003-02-07,34.01,,2003-02-07,34.03
2003-02-10,835.97,,2003-02-10,79.2,,2003-02-10,33.99,,2003-02-10,34.92
2003-02-11,829.2,,2003-02-11,78.43,,2003-02-11,33.68,,2003-02-11,34.23
2003-02-12,818.68,,2003-02-12,77.58,,2003-02-12,34.33,,2003-02-12,34.91
2003-02-13,817.37,,2003-02-13,77.5,,2003-02-13,33.7,,2003-02-13,34.8
2003-02-14,834.89,,2003-02-14,79.09,,2003-02-14,32.62,,2003-02-14,33.02
2003-02-18,851.17,,2003-02-18,80.41,,2003-02-18,31.11,,2003-02-18,31.94
2003-02-19,845.13,,2003-02-19,80.01,,2003-02-19,31.31,,2003-02-19,31.96
2003-02-20,837.1,,2003-02-20,79.15,,2003-02-20,31.16,,2003-02-20,32.15
2003-02-21,848.17,,2003-02-21,80.18,,2003-02-21,30.25,,2003-02-21,31.39
2003-02-24,832.58,,2003-02-24,78.58,,2003-02-24,31.98,,2003-02-24,32.4
2003-02-25,838.57,,2003-02-25,79.09,,2003-02-25,31.74,,2003-02-25,32.55
2003-02-26,827.55,,2003-02-26,78.07,,2003-02-26,31.94,,2003-02-26,32.45
2003-02-27,837.28,,2003-02-27,78.85,,2003-02-27,30.53,,2003-02-27,31.5
2003-02-28,841.15,,2003-02-28,78.91,,2003-02-28,29.63,,2003-02-28,30.31
2003-03-03,834.81,,2003-03-03,78.38,,2003-03-03,30.43,,2003-03-03,30.47
2003-03-04,821.99,,2003-03-04,77.05,,2003-03-04,31.83,,2003-03-04,31.63
2003-03-05,829.85,,2003-03-05,77.76,,2003-03-05,30.38,,2003-03-05,31.46
2003-03-06,822.1,,2003-03-06,76.74,,2003-03-06,31.37,,2003-03-06,31.55
2003-03-07,828.89,,2003-03-07,77.4,,2003-03-07,31.08,,2003-03-07,31.73
2003-03-10,807.48,,2003-03-10,75.68,,2003-03-10,33.31,,2003-03-10,33.56
2003-03-11,800.73,,2003-03-11,75.24,,2003-03-11,33.61,,2003-03-11,34.15
2003-03-12,804.19,,2003-03-12,75.52,,2003-03-12,33.51,,2003-03-12,34.83
2003-03-13,831.9,,2003-03-13,78.22,,2003-03-13,31.76,,2003-03-13,32.3
2003-03-14,833.27,,2003-03-14,78.6,,2003-03-14,30.98,,2003-03-14,31.77
2003-03-17,862.79,,2003-03-17,81.42,,2003-03-17,31.75,,2003-03-17,32.75
2003-03-18,866.45,,2003-03-18,81.94,,2003-03-18,30.43,,2003-03-18,30.91
2003-03-19,874.02,,2003-03-19,82.65,,2003-03-19,31.54,,2003-03-19,31.37
2003-03-20,875.67,,2003-03-20,82.87,,2003-03-20,30.44,,2003-03-20,31.57
2003-03-21,895.79,,2003-03-21,85.22,,2003-03-21,28.67,,2003-03-21,29.26
2003-03-24,864.23,,2003-03-24,82.15,,2003-03-24,30.39,,2003-03-24,31.48
2003-03-25,874.74,,2003-03-25,82.8,,2003-03-25,28.75,,2003-03-25,29.62
2003-03-26,869.95,,2003-03-26,82.3,,2003-03-26,28.23,,2003-03-26,28.74
2003-03-27,868.52,,2003-03-27,82.01,,2003-03-27,27.96,,2003-03-27,28.64
2003-03-28,863.5,,2003-03-28,81.46,,2003-03-28,27.75,,2003-03-28,28.47
2003-03-31,848.18,,2003-03-31,79.92,,2003-03-31,29.15,,2003-03-31,29.77
2003-04-01,858.48,,2003-04-01,80.7,,2003-04-01,28.36,,2003-04-01,28.69
2003-04-02,880.9,,2003-04-02,82.85,,2003-04-02,28.02,,2003-04-02,27.79
2003-04-03,876.45,,2003-04-03,82.4,,2003-04-03,28.21,,2003-04-03,28.15
2003-04-04,878.85,,2003-04-04,82.77,,2003-04-04,29.13,,2003-04-04,28.82
2003-04-07,879.93,,2003-04-07,83,,2003-04-07,28.45,,2003-04-07,28.58
2003-04-08,878.29,,2003-04-08,82.99,,2003-04-08,27.13,,2003-04-08,27.34
2003-04-09,865.99,,2003-04-09,81.98,,2003-04-09,27.11,,2003-04-09,26.72
2003-04-10,871.58,,2003-04-10,82.21,,2003-04-10,25.6,,2003-04-10,25.8
2003-04-11,868.3,,2003-04-11,82.03,,2003-04-11,24.44,,2003-04-11,24.74
2003-04-14,885.23,,2003-04-14,83.51,,2003-04-14,23.41,,2003-04-14,23.56
2003-04-15,890.81,,2003-04-15,84.02,,2003-04-15,22.56,,2003-04-15,22.87
2003-04-16,879.91,,2003-04-16,82.58,,2003-04-16,22.52,,2003-04-16,22.57
2003-04-17,893.58,,2003-04-17,83.38,,2003-04-17,21.5,,2003-04-17,21.86
2003-04-21,892.01,,2003-04-21,83.29,,2003-04-21,21.95,,2003-04-21,22.2
2003-04-22,911.37,,2003-04-22,84.85,,2003-04-22,20.7,,2003-04-22,21.09
2003-04-23,919.02,,2003-04-23,85.16,,2003-04-23,20.8,,2003-04-23,20.91
2003-04-24,911.43,,2003-04-24,84.4,,2003-04-24,20.33,,2003-04-24,20.64
2003-04-25,898.81,,2003-04-25,83.06,,2003-04-25,20.8,,2003-04-25,21.06
2003-04-28,914.84,,2003-04-28,84.72,,2003-04-28,20.84,,2003-04-28,21
2003-04-29,917.84,,2003-04-29,85.03,,2003-04-29,20.76,,2003-04-29,20.69
2003-04-30,916.92,,2003-04-30,84.8,,2003-04-30,21.21,,2003-04-30,21.11
2003-05-01,916.3,,2003-05-01,84.54,,2003-05-01,21.59,,2003-05-01,21.33
2003-05-02,930.08,,2003-05-02,85.83,,2003-05-02,20.63,,2003-05-02,21.17
2003-05-05,926.55,,2003-05-05,85.32,,2003-05-05,21.13,,2003-05-05,21.85
2003-05-06,934.39,,2003-05-06,85.88,,2003-05-06,20.8,,2003-05-06,21.2
2003-05-07,929.62,,2003-05-07,85.61,,2003-05-07,21,,2003-05-07,20.99
2003-05-08,920.27,,2003-05-08,84.91,,2003-05-08,21.24,,2003-05-08,21.16
2003-05-09,933.41,,2003-05-09,86.05,,2003-05-09,19.69,,2003-05-09,19.93
2003-05-12,945.11,,2003-05-12,87.27,,2003-05-12,19.52,,2003-05-12,19.35
2003-05-13,942.3,,2003-05-13,86.79,,2003-05-13,19.91,,2003-05-13,19.51
2003-05-14,939.28,,2003-05-14,86.48,,2003-05-14,20,,2003-05-14,19.95
2003-05-15,946.67,,2003-05-15,87.13,,2003-05-15,19.24,,2003-05-15,19.4
2003-05-16,944.3,,2003-05-16,86.79,,2003-05-16,18.4,,2003-05-16,18.41
2003-05-19,920.77,,2003-05-19,84.93,,2003-05-19,20.51,,2003-05-19,20.19
2003-05-20,919.73,,2003-05-20,84.91,,2003-05-20,21.29,,2003-05-20,20.91
2003-05-21,923.42,,2003-05-21,85.16,,2003-05-21,21.21,,2003-05-21,20.83
2003-05-22,931.87,,2003-05-22,85.94,,2003-05-22,19.78,,2003-05-22,19.34
2003-05-23,933.22,,2003-05-23,86.01,,2003-05-23,19.17,,2003-05-23,18.98
2003-05-27,951.48,,2003-05-27,87.81,,2003-05-27,19.99,,2003-05-27,19.02
2003-05-28,953.22,,2003-05-28,87.93,,2003-05-28,20.03,,2003-05-28,19.22
2003-05-29,949.64,,2003-05-29,87.11,,2003-05-29,20.43,,2003-05-29,19.77
2003-05-30,963.59,,2003-05-30,88.5,,2003-05-30,19.47,,2003-05-30,18.79
2003-06-02,967,,2003-06-02,88.98,,2003-06-02,20.85,,2003-06-02,19.6
2003-06-03,971.56,,2003-06-03,89.23,,2003-06-03,20.84,,2003-06-03,20.17
2003-06-04,986.24,,2003-06-04,90.39,,2003-06-04,20.62,,2003-06-04,20.2
2003-06-05,990.14,,2003-06-05,90.41,,2003-06-05,20.83,,2003-06-05,20.18
2003-06-06,987.76,,2003-06-06,90.63,,2003-06-06,21.25,,2003-06-06,20.42
2003-06-09,975.93,,2003-06-09,89.8,,2003-06-09,22.15,,2003-06-09,21.19
2003-06-10,984.84,,2003-06-10,90.55,,2003-06-10,20.64,,2003-06-10,20.45
2003-06-11,997.48,,2003-06-11,91.83,,2003-06-11,20.21,,2003-06-11,19.38
2003-06-12,998.51,,2003-06-12,91.97,,2003-06-12,20.41,,2003-06-12,19.68
2003-06-13,988.61,,2003-06-13,91.17,,2003-06-13,20.66,,2003-06-13,20.18
2003-06-16,1010.74,,2003-06-16,93.19,,2003-06-16,20.22,,2003-06-16,19.03
2003-06-17,1011.66,,2003-06-17,93.23,,2003-06-17,20.01,,2003-06-17,19.14
2003-06-18,1010.09,,2003-06-18,92.94,,2003-06-18,19.76,,2003-06-18,19.64
2003-06-19,994.7,,2003-06-19,91.8,,2003-06-19,19.8,,2003-06-19,19.72
2003-06-20,995.69,,2003-06-20,92.01,,2003-06-20,19.14,,2003-06-20,19
2003-06-23,981.64,,2003-06-23,90.73,,2003-06-23,20.58,,2003-06-23,19.94
2003-06-24,983.45,,2003-06-24,91.1,,2003-06-24,20.75,,2003-06-24,20.04
2003-06-25,975.32,,2003-06-25,90.12,,2003-06-25,20.81,,2003-06-25,20.63
2003-06-26,985.82,,2003-06-26,90.79,,2003-06-26,19.4,,2003-06-26,19.56
2003-06-27,976.22,,2003-06-27,89.89,,2003-06-27,19.16,,2003-06-27,19.49
2003-06-30,974.5,,2003-06-30,89.85,,2003-06-30,19.52,,2003-06-30,19.42
2003-07-01,982.32,,2003-07-01,90.41,,2003-07-01,19.46,,2003-07-01,18.96
2003-07-02,993.75,,2003-07-02,91.43,,2003-07-02,19.03,,2003-07-02,18.96
2003-07-03,985.7,,2003-07-03,90.7,,2003-07-03,19.39,,2003-07-03,19.27
2003-07-07,1004.42,,2003-07-07,92.17,,2003-07-07,20.06,,2003-07-07,18.66
2003-07-08,1007.84,,2003-07-08,92.23,,2003-07-08,19.48,,2003-07-08,18.91
2003-07-09,1002.21,,2003-07-09,91.56,,2003-07-09,18.93,,2003-07-09,19.17
2003-07-10,988.7,,2003-07-10,90.36,,2003-07-10,19.19,,2003-07-10,18.86
2003-07-11,998.14,,2003-07-11,91.2,,2003-07-11,18.47,,2003-07-11,18.74
2003-07-14,1003.86,,2003-07-14,91.77,,2003-07-14,19.59,,2003-07-14,18.94
2003-07-15,1000.42,,2003-07-15,91.29,,2003-07-15,19.55,,2003-07-15,18.85
2003-07-16,994,,2003-07-16,90.95,,2003-07-16,19.76,,2003-07-16,19.37
2003-07-17,981.73,,2003-07-17,90.51,,2003-07-17,20.22,,2003-07-17,19.91
2003-07-18,993.32,,2003-07-18,91.88,,2003-07-18,19.11,,2003-07-18,18.59
2003-07-21,978.8,,2003-07-21,90.97,,2003-07-21,19.78,,2003-07-21,19.29
2003-07-22,988.11,,2003-07-22,91.58,,2003-07-22,19.17,,2003-07-22,18.7
2003-07-23,988.61,,2003-07-23,91.94,,2003-07-23,18.64,,2003-07-23,18.35
2003-07-24,981.6,,2003-07-24,91.13,,2003-07-24,18.6,,2003-07-24,17.92
2003-07-25,998.68,,2003-07-25,92.85,,2003-07-25,17.75,,2003-07-25,17.65
2003-07-28,996.52,,2003-07-28,92.67,,2003-07-28,18.36,,2003-07-28,18.14
2003-07-29,989.28,,2003-07-29,92.04,,2003-07-29,18.67,,2003-07-29,18.26
2003-07-30,987.49,,2003-07-30,92,,2003-07-30,18.85,,2003-07-30,18.37
2003-07-31,990.31,,2003-07-31,92.34,,2003-07-31,19.49,,2003-07-31,18.12
2003-08-01,980.15,,2003-08-01,91.54,,2003-08-01,20.75,,2003-08-01,19.56
2003-08-04,982.82,,2003-08-04,91.86,,2003-08-04,21.27,,2003-08-04,20.6
2003-08-05,965.46,,2003-08-05,90.36,,2003-08-05,22.68,,2003-08-05,21.33
2003-08-06,967.08,,2003-08-06,90.62,,2003-08-06,21.5,,2003-08-06,21.15
2003-08-07,974.12,,2003-08-07,91.26,,2003-08-07,20.26,,2003-08-07,20.1
2003-08-08,977.59,,2003-08-08,91.91,,2003-08-08,19.59,,2003-08-08,19.72
2003-08-11,980.59,,2003-08-11,92.17,,2003-08-11,19.75,,2003-08-11,19.86
2003-08-12,990.35,,2003-08-12,93.1,,2003-08-12,17.94,,2003-08-12,18.31
2003-08-13,984.03,,2003-08-13,92.72,,2003-08-13,18.77,,2003-08-13,18.85
2003-08-14,990.51,,2003-08-14,93.11,,2003-08-14,18.47,,2003-08-14,16.71
2003-08-15,990.67,,2003-08-15,93.22,,2003-08-15,18.27,,2003-08-15,17.65
2003-08-18,999.74,,2003-08-18,94.12,,2003-08-18,18.18,,2003-08-18,17.35
2003-08-19,1002.35,,2003-08-19,94.29,,2003-08-19,17.86,,2003-08-19,17.6
2003-08-20,1000.3,,2003-08-20,93.98,,2003-08-20,17.82,,2003-08-20,17.45
2003-08-21,1003.27,,2003-08-21,94.24,,2003-08-21,17.84,,2003-08-21,16.79
2003-08-22,993.06,,2003-08-22,93.49,,2003-08-22,18.55,,2003-08-22,17.58
2003-08-25,993.71,,2003-08-25,93.18,,2003-08-25,19.53,,2003-08-25,18.49
2003-08-26,996.73,,2003-08-26,93.4,,2003-08-26,19.49,,2003-08-26,18.31
2003-08-27,996.79,,2003-08-27,93.34,,2003-08-27,19.13,,2003-08-27,18.18
2003-08-28,1002.84,,2003-08-28,93.74,,2003-08-28,18.48,,2003-08-28,17.87
2003-08-29,1008.01,,2003-08-29,94.16,,2003-08-29,18.63,,2003-08-29,17.59
2003-09-02,1021.99,,2003-09-02,95.23,,2003-09-02,19.02,,2003-09-02,17.64
2003-09-03,1026.27,,2003-09-03,95.68,,2003-09-03,19.44,,2003-09-03,18.28
2003-09-04,1027.97,,2003-09-04,95.88,,2003-09-04,18.71,,2003-09-04,17.15
2003-09-05,1021.39,,2003-09-05,95.03,,2003-09-05,18.17,,2003-09-05,17.21
2003-09-08,1031.64,,2003-09-08,95.86,,2003-09-08,18.26,,2003-09-08,16.97
2003-09-09,1023.17,,2003-09-09,95.07,,2003-09-09,18.85,,2003-09-09,17.76
2003-09-10,1010.92,,2003-09-10,94.2,,2003-09-10,20.01,,2003-09-10,18.85
2003-09-11,1016.42,,2003-09-11,94.6,,2003-09-11,19.25,,2003-09-11,18.24
2003-09-12,1018.63,,2003-09-12,94.72,,2003-09-12,18.68,,2003-09-12,17.85
2003-09-15,1014.81,,2003-09-15,94.49,,2003-09-15,19.28,,2003-09-15,17.96
2003-09-16,1029.32,,2003-09-16,95.67,,2003-09-16,18.03,,2003-09-16,16.79
2003-09-17,1025.97,,2003-09-17,95.46,,2003-09-17,18.15,,2003-09-17,16.95
2003-09-18,1039.58,,2003-09-18,96.59,,2003-09-18,17.57,,2003-09-18,16.61
2003-09-19,1036.3,,2003-09-19,96.45,,2003-09-19,17.54,,2003-09-19,16.54
2003-09-22,1022.82,,2003-09-22,95.35,,2003-09-22,19.65,,2003-09-22,18.12
2003-09-23,1029.03,,2003-09-23,95.76,,2003-09-23,19.47,,2003-09-23,17.97
2003-09-24,1009.38,,2003-09-24,94.26,,2003-09-24,21.22,,2003-09-24,19.67
2003-09-25,1003.27,,2003-09-25,93.44,,2003-09-25,22.26,,2003-09-25,20.61
2003-09-26,996.85,,2003-09-26,93.13,,2003-09-26,22.23,,2003-09-26,20.44
2003-09-29,1006.58,,2003-09-29,93.8,,2003-09-29,21.67,,2003-09-29,20.21
2003-09-30,995.97,,2003-09-30,92.75,,2003-09-30,22.72,,2003-09-30,20.88
2003-10-01,1018.22,,2003-10-01,94.69,,2003-10-01,21.07,,2003-10-01,19.99
2003-10-02,1020.24,,2003-10-02,94.88,,2003-10-02,20.8,,2003-10-02,19.5
2003-10-03,1029.85,,2003-10-03,95.72,,2003-10-03,19.5,,2003-10-03,18.73
2003-10-06,1034.35,,2003-10-06,95.95,,2003-10-06,19.51,,2003-10-06,18.65
2003-10-07,1039.25,,2003-10-07,96.55,,2003-10-07,19.41,,2003-10-07,18.54
2003-10-08,1033.78,,2003-10-08,96.31,,2003-10-08,19.18,,2003-10-08,18.4
2003-10-09,1038.73,,2003-10-09,96.8,,2003-10-09,18.82,,2003-10-09,17.93
2003-10-10,1038.06,,2003-10-10,96.75,,2003-10-10,18.45,,2003-10-10,17.69
2003-10-13,1045.35,,2003-10-13,97.64,,2003-10-13,17.55,,2003-10-13,17.01
2003-10-14,1049.48,,2003-10-14,98.13,,2003-10-14,17.37,,2003-10-14,17.07
2003-10-15,1046.76,,2003-10-15,98.03,,2003-10-15,17.69,,2003-10-15,16.37
2003-10-16,1050.07,,2003-10-16,97.92,,2003-10-16,17.19,,2003-10-16,16.1
2003-10-17,1039.32,,2003-10-17,97.22,,2003-10-17,17.62,,2003-10-17,16.27
2003-10-20,1044.68,,2003-10-20,97.78,,2003-10-20,17.04,,2003-10-20,16.07
2003-10-21,1046.03,,2003-10-21,97.48,,2003-10-21,16.55,,2003-10-21,15.58
2003-10-22,1030.36,,2003-10-22,95.98,,2003-10-22,17.67,,2003-10-22,16.8
2003-10-23,1033.77,,2003-10-23,96.13,,2003-10-23,17.68,,2003-10-23,16.69
2003-10-24,1028.91,,2003-10-24,95.82,,2003-10-24,17.71,,2003-10-24,16.7
2003-10-27,1031.13,,2003-10-27,96.08,,2003-10-27,18.05,,2003-10-27,16.97
2003-10-28,1046.79,,2003-10-28,97.48,,2003-10-28,16.82,,2003-10-28,15.87
2003-10-29,1048.11,,2003-10-29,97.75,,2003-10-29,16.43,,2003-10-29,15.64
2003-10-30,1046.94,,2003-10-30,97.87,,2003-10-30,16.33,,2003-10-30,15.19
2003-10-31,1050.71,,2003-10-31,98.01,,2003-10-31,16.1,,2003-10-31,15.03
2003-11-03,1059.02,,2003-11-03,98.58,,2003-11-03,16.55,,2003-11-03,15.35
2003-11-04,1053.25,,2003-11-04,98.39,,2003-11-04,16.55,,2003-11-04,15.5
2003-11-05,1051.81,,2003-11-05,98.21,,2003-11-05,16.86,,2003-11-05,15.64
2003-11-06,1058.05,,2003-11-06,98.57,,2003-11-06,16.74,,2003-11-06,15.63
2003-11-07,1053.21,,2003-11-07,98.1,,2003-11-07,16.93,,2003-11-07,15.75
2003-11-10,1047.11,,2003-11-10,97.57,,2003-11-10,17.62,,2003-11-10,16.58
2003-11-11,1046.57,,2003-11-11,97.38,,2003-11-11,17.54,,2003-11-11,16.31
2003-11-12,1058.56,,2003-11-12,98.49,,2003-11-12,16.75,,2003-11-12,15.48
2003-11-13,1058.41,,2003-11-13,98.38,,2003-11-13,16.47,,2003-11-13,15.19
2003-11-14,1050.35,,2003-11-14,97.69,,2003-11-14,16.94,,2003-11-14,15.4
2003-11-17,1043.63,,2003-11-17,97.11,,2003-11-17,18.6,,2003-11-17,17.4
2003-11-18,1034.15,,2003-11-18,96.24,,2003-11-18,19.11,,2003-11-18,17.72
2003-11-19,1042.44,,2003-11-19,96.9,,2003-11-19,18.8,,2003-11-19,17.76
2003-11-20,1033.65,,2003-11-20,96.19,,2003-11-20,19.48,,2003-11-20,18.71
2003-11-21,1035.28,,2003-11-21,96.29,,2003-11-21,18.98,,2003-11-21,18.04
2003-11-24,1052.08,,2003-11-24,97.48,,2003-11-24,17.44,,2003-11-24,16.15
2003-11-25,1053.89,,2003-11-25,97.64,,2003-11-25,16.71,,2003-11-25,15.74
2003-11-26,1058.45,,2003-11-26,97.8,,2003-11-26,16.23,,2003-11-26,15.09
