Date,Open,High,Low,Close,Return
27/02/13,1496.939941,1520.079956,1494.880005,1515.98999,0.012645699
26/02/13,1487.849976,1498.98999,1485.01001,1496.939941,0.006090876
25/02/13,1515.599976,1525.839966,1487.849976,1487.849976,-0.018479276
22/02/13,1502.420044,1515.640015,1502.420044,1515.599976,0.008734214
21/02/13,1511.949951,1511.949951,1497.290039,1502.420044,-0.006323005
20/02/13,1530.939941,1530.939941,1511.410034,1511.949951,-0.012481711
19/02/13,1519.790039,1530.939941,1519.790039,1530.939941,0.007309694
15/02/13,1521.380005,1524.23999,1514.140015,1519.790039,-0.001045628
14/02/13,1520.329956,1523.140015,1514.02002,1521.380005,0.000690433
13/02/13,1519.430054,1524.689941,1515.930054,1520.329956,0.000592088
12/2/13,1517.01001,1522.290039,1515.609985,1519.430054,0.001594001
11/2/13,1517.930054,1518.310059,1513.609985,1517.01001,-0.000606301
8/2/13,1509.390015,1518.310059,1509.390015,1517.930054,0.005641995
7/2/13,1512.119995,1512.900024,1498.48999,1509.390015,-0.001807031
6/2/13,1511.290039,1512.530029,1504.709961,1512.119995,0.00054902
5/2/13,1495.709961,1514.959961,1495.709961,1511.290039,0.010362632
4/2/13,1513.170044,1513.170044,1495.02002,1495.709961,-0.011605833
1/2/13,1498.109985,1514.410034,1498.109985,1513.170044,0.010002513
31/01/13,1501.959961,1504.189941,1496.76001,1498.109985,-0.002566592
30/01/13,1507.839966,1509.939941,1500.109985,1501.959961,-0.003907245
29/01/13,1500.180054,1509.349976,1498.089966,1507.839966,0.005093004
28/01/13,1502.959961,1503.22998,1496.329956,1500.180054,-0.001851334
25/01/13,1494.819946,1503.26001,1494.819946,1502.959961,0.005430709
24/01/13,1494.810059,1502.27002,1489.459961,1494.819946,6.61E-06
23/01/13,1492.560059,1496.130005,1489.900024,1494.810059,0.001506342
22/01/13,1485.97998,1492.560059,1481.160034,1492.560059,0.004418332
18/01/13,1480.949951,1485.97998,1475.810059,1485.97998,0.003397492
17/01/13,1472.630005,1485.160034,1472.630005,1480.939941,0.00562706
16/01/13,1472.329956,1473.959961,1467.599976,1472.630005,0.000196972
15/01/13,1470.670044,1473.310059,1463.76001,1472.339966,0.001128033
14/01/13,1472.050049,1472.050049,1465.689941,1470.680054,-0.000931105
11/1/13,1472.119995,1472.75,1467.579956,1472.050049,-4.75E-05
10/1/13,1461.02002,1472.300049,1461.02002,1472.119995,0.0075687
9/1/13,1457.150024,1464.72998,1457.150024,1461.02002,0.002652346
8/1/13,1461.890015,1461.890015,1451.640015,1457.150024,-0.00324764
7/1/13,1466.469971,1466.469971,1456.619995,1461.890015,-0.003128003
4/1/13,1459.369995,1467.939941,1458.98999,1466.469971,0.0048533
3/1/13,1462.420044,1465.469971,1455.530029,1459.369995,-0.002087796
2/1/13,1426.189941,1462.430054,1426.189941,1462.420044,0.025086116
31/12/12,1402.430054,1426.73999,1398.109985,1426.189941,0.016800027
28/12/12,1418.099976,1418.099976,1401.579956,1402.430054,-0.011111446
27/12/12,1419.829956,1422.800049,1401.800049,1418.099976,-0.001219185
26/12/12,1426.660034,1429.420044,1416.430054,1419.829956,-0.004798957
24/12/12,1430.150024,1430.150024,1424.660034,1426.660034,-0.002443279
21/12/12,1443.670044,1443.670044,1422.579956,1430.150024,-0.009422944
20/12/12,1435.810059,1443.699951,1432.819946,1443.689941,0.005473104
19/12/12,1446.790039,1447.75,1435.800049,1435.810059,-0.007618145
18/12/12,1430.469971,1448,1430.469971,1446.790039,0.011421186
17/12/12,1413.540039,1430.670044,1413.540039,1430.359985,0.011800688
14/12/12,1419.449951,1419.449951,1411.880005,1413.579956,-0.004143976
13/12/12,1428.47998,1431.359985,1416,1419.449951,-0.00634149
12/12/12,1427.839966,1438.589966,1426.76001,1428.47998,0.000448139
11/12/12,1418.550049,1434.27002,1418.550049,1427.839966,0.006527531
10/12/12,1418.069946,1421.640015,1415.640015,1418.550049,0.000338504
7/12/12,1413.949951,1420.339966,1410.900024,1418.069946,0.002916662
6/12/12,1409.430054,1413.949951,1405.930054,1413.939941,0.003301136
5/12/12,1407.050049,1415.560059,1398.22998,1409.280029,0.001583607
4/12/12,1409.459961,1413.140015,1403.650024,1407.050049,-0.001711276
3/12/12,1416.339966,1423.72998,1408.459961,1409.459961,-0.004756519
30/11/12,1415.949951,1418.859985,1411.630005,1416.180054,0.000162495
29/11/12,1409.959961,1419.699951,1409.040039,1415.949951,0.004260553
28/11/12,1398.77002,1410.310059,1385.430054,1409.930054,0.007825331
27/11/12,1406.290039,1409.01001,1398.030029,1398.939941,-0.005240294
26/11/12,1409.150024,1409.150024,1397.680054,1406.290039,-0.002031644
23/11/12,1391.030029,1409.160034,1391.030029,1409.150024,0.012942202
21/11/12,1387.790039,1391.25,1386.390015,1391.030029,0.002317493
20/11/12,1386.819946,1389.77002,1377.040039,1387.810059,0.000663166
19/11/12,1359.880005,1386.890015,1359.880005,1386.890015,0.019667377
16/11/12,1353.359985,1362.030029,1343.349976,1359.880005,0.004828275
15/11/12,1355.410034,1360.619995,1348.050049,1353.329956,-0.001594816
14/11/12,1374.640015,1380.130005,1352.5,1355.48999,-0.01394887
13/11/12,1380.030029,1388.810059,1371.390015,1374.530029,-0.003993383
12/11/12,1379.859985,1384.869995,1377.189941,1380.030029,0.000130479
9/11/12,1377.550049,1391.390015,1373.030029,1379.849976,0.001697251
8/11/12,1394.530029,1401.22998,1377.51001,1377.51001,-0.012279933
7/11/12,1428.27002,1428.27002,1388.140015,1394.530029,-0.023990485
6/11/12,1417.26001,1433.380005,1417.26001,1428.390015,0.007822509
5/11/12,1414.02002,1419.900024,1408.130005,1417.26001,0.002161472
2/11/12,1427.589966,1434.27002,1412.910034,1414.199951,-0.009423718
1/11/12,1412.199951,1428.349976,1412.199951,1427.589966,0.010867213
31/10/12,1410.98999,1418.76001,1405.949951,1412.160034,0.000155868
26/10/12,1412.969971,1417.089966,1403.280029,1411.939941,-0.000729248
25/10/12,1409.73999,1421.119995,1405.140015,1412.969971,0.002991065
24/10/12,1413.199951,1420.040039,1407.099976,1408.75,-0.003090152
23/10/12,1433.73999,1433.73999,1407.560059,1413.109985,-0.014549235
22/10/12,1433.209961,1435.459961,1422.060059,1433.819946,0.000439486
19/10/12,1457.339966,1457.339966,1429.849976,1433.189941,-0.016710145
18/10/12,1460.939941,1464.02002,1452.630005,1457.339966,-0.00244672
17/10/12,1454.219971,1462.199951,1453.349976,1460.910034,0.004108606
16/10/12,1440.310059,1455.51001,1440.310059,1454.920044,0.010217556
15/10/12,1428.75,1441.310059,1427.23999,1440.130005,0.008045471
12/10/12,1432.839966,1438.430054,1425.530029,1428.589966,-0.002970545
11/10/12,1432.819946,1443.900024,1432.819946,1432.839966,0.00019537
10/10/12,1441.47998,1442.52002,1430.640015,1432.560059,-0.006207255
9/10/12,1455.900024,1455.900024,1441.180054,1441.47998,-0.009940183
8/10/12,1460.930054,1460.930054,1453.099976,1455.880005,-0.003462724
5/10/12,1461.400024,1470.959961,1456.890015,1460.930054,-0.000321641
4/10/12,1451.079956,1463.140015,1451.079956,1461.400024,0.007148822
3/10/12,1446.050049,1454.300049,1441.98999,1450.98999,0.003617857
2/10/12,1444.98999,1451.52002,1439.01001,1445.75,0.000871907
1/10/12,1440.900024,1457.140015,1440.900024,1444.48999,0.002647997
28/09/12,1447.130005,1447.130005,1435.599976,1440.670044,-0.004487808
27/09/12,1433.359985,1450.199951,1433.359985,1447.150024,0.009602728
26/09/12,1441.599976,1441.599976,1430.530029,1433.319946,-0.005753254
25/09/12,1456.939941,1463.23999,1441.589966,1441.589966,-0.01055739
24/09/12,1459.76001,1460.719971,1452.060059,1456.890015,-0.00223515
21/09/12,1460.339966,1467.069946,1459.51001,1460.150024,-7.53E-05
20/09/12,1461.050049,1461.22998,1449.97998,1460.26001,-0.00054088
19/09/12,1459.5,1465.150024,1457.880005,1461.050049,0.001184852
18/09/12,1461.189941,1461.469971,1456.130005,1459.319946,-0.001280595
17/09/12,1465.420044,1465.630005,1457.550049,1461.189941,-0.003129583
14/09/12,1460.069946,1474.51001,1460.069946,1465.77002,0.003951136
13/09/12,1436.560059,1463.76001,1435.339966,1459.98999,0.016178172
12/9/12,1433.560059,1439.150024,1432.98999,1436.560059,0.002090506
11/9/12,1429.130005,1437.76001,1429.130005,1433.560059,0.003130052
10/9/12,1437.920044,1438.73999,1428.97998,1429.079956,-0.006166806
7/9/12,1432.119995,1437.920044,1431.449951,1437.920044,0.004041795
6/9/12,1403.73999,1432.119995,1403.73999,1432.119995,0.020229537
5/9/12,1404.939941,1408.810059,1401.25,1403.439941,-0.001068232
4/9/12,1406.540039,1409.310059,1396.560059,1404.939941,-0.00116664
31/08/12,1400.069946,1413.089966,1398.959961,1406.579956,0.00506047
30/08/12,1410.079956,1410.079956,1397.01001,1399.47998,-0.00783643
29/08/12,1409.319946,1413.949951,1406.569946,1410.48999,0.000843993
28/08/12,1410.439941,1413.630005,1405.589966,1409.300049,-0.000808509
27/08/12,1411.130005,1416.170044,1409.109985,1410.439941,-0.000489135
24/08/12,1401.98999,1413.459961,1398.040039,1411.130005,0.006433988
23/08/12,1413.48999,1413.48999,1400.5,1402.079956,-0.008104999
22/08/12,1413.089966,1416.119995,1406.780029,1413.48999,0.000226377
21/08/12,1418.130005,1426.680054,1410.859985,1413.170044,-0.003503667
20/08/12,1417.849976,1418.130005,1412.119995,1418.130005,-2.12E-05
17/08/12,1415.839966,1418.709961,1414.670044,1418.160034,0.001870383
16/08/12,1405.569946,1417.439941,1404.150024,1415.51001,0.007075421
15/08/12,1403.890015,1407.72998,1401.829956,1405.530029,0.001138991
14/08/12,1404.359985,1410.030029,1400.599976,1403.930054,-0.000128154
13/08/12,1405.869995,1405.869995,1397.319946,1404.109985,-0.001252685
10/8/12,1402.579956,1405.97998,1395.619995,1405.869995,0.00218605
9/8/12,1402.26001,1405.949951,1398.800049,1402.800049,0.0004136
8/8/12,1401.22998,1404.140015,1396.130005,1402.219971,0.000620634
7/8/12,1394.459961,1407.140015,1394.459961,1401.349976,0.005093763
6/8/12,1391.040039,1399.630005,1391.040039,1394.22998,0.002326561
3/8/12,1365.449951,1394.160034,1365.449951,1390.98999,0.018861288
2/8/12,1375.130005,1375.130005,1354.650024,1365,-0.007531963
1/8/12,1379.319946,1385.030029,1373.349976,1375.319946,-0.002904193
31/07/12,1385.27002,1387.160034,1379.170044,1379.319946,-0.004326173
30/07/12,1385.939941,1391.73999,1381.369995,1385.300049,-0.000483477
27/07/12,1360.050049,1389.189941,1360.050049,1385.969971,0.018900814
26/07/12,1338.170044,1363.130005,1338.170044,1360.02002,0.016405663
25/07/12,1338.349976,1343.97998,1331.5,1337.890015,-0.000313911
24/07/12,1350.52002,1351.530029,1329.23999,1338.310059,-0.00908205
23/07/12,1362.339966,1362.339966,1337.560059,1350.52002,-0.008948979
20/07/12,1376.51001,1376.51001,1362.189941,1362.660034,-0.010112621
19/07/12,1373.01001,1380.390015,1371.209961,1376.51001,0.002713416
18/07/12,1363.579956,1375.26001,1358.959961,1372.780029,0.006658275
17/07/12,1353.680054,1365.359985,1345.069946,1363.670044,0.007382356
16/07/12,1356.5,1357.26001,1348.51001,1353.640015,-0.002316995
13/07/12,1334.810059,1357.699951,1334.810059,1356.780029,0.016362759
12/7/12,1341.290039,1341.290039,1325.410034,1334.76001,-0.004999574
11/7/12,1341.400024,1345,1333.25,1341.449951,-1.49E-05
10/7/12,1352.959961,1361.540039,1336.27002,1341.469971,-0.008159122
9/7/12,1354.660034,1354.869995,1346.650024,1352.459961,-0.001640176
6/7/12,1367.089966,1367.089966,1348.030029,1354.680054,-0.009477418
5/7/12,1373.719971,1373.849976,1363.02002,1367.579956,-0.004698042
3/7/12,1365.75,1374.810059,1363.530029,1374.02002,0.006212772
2/7/12,1362.329956,1366.349976,1355.699951,1365.51001,0.002456292
29/06/12,1330.119995,1362.170044,1330.119995,1362.160034,0.024614794
28/06/12,1331.52002,1331.52002,1313.290039,1329.040039,-0.002112029
27/06/12,1320.709961,1334.400024,1320.709961,1331.849976,0.008944782
26/06/12,1314.089966,1324.23999,1310.300049,1319.98999,0.004761368
25/06/12,1334.900024,1334.900024,1309.27002,1313.719971,-0.016083503
22/06/12,1325.920044,1337.819946,1325.920044,1335.02002,0.007148989
21/06/12,1355.430054,1358.27002,1324.410034,1325.51001,-0.022513208
20/06/12,1358.040039,1361.569946,1346.449951,1355.689941,-0.00168778
19/06/12,1344.829956,1363.459961,1344.829956,1357.97998,0.009767834
18/06/12,1342.420044,1348.219971,1334.459961,1344.780029,0.001443704
15/06/12,1329.189941,1343.319946,1329.189941,1342.839966,0.010284745
14/06/12,1314.880005,1333.680054,1314.140015,1329.099976,0.010756593
13/06/12,1324.02002,1327.280029,1310.51001,1314.880005,-0.00704803
12/6/12,1309.400024,1324.310059,1306.619995,1324.180054,0.01158339
11/6/12,1325.719971,1335.52002,1307.72998,1308.930054,-0.012700423
8/6/12,1314.98999,1325.810059,1307.77002,1325.660034,0.008081421
7/6/12,1316.150024,1329.050049,1312.680054,1314.98999,-0.00010647
6/6/12,1285.609985,1315.130005,1285.609985,1315.130005,0.022787776
5/6/12,1277.819946,1287.619995,1274.160034,1285.5,0.005710514
4/6/12,1278.290039,1282.550049,1266.73999,1278.180054,0.000109548
1/6/12,1309.869995,1309.869995,1277.25,1278.040039,-0.024951295
31/05/12,1313.089966,1319.73999,1298.900024,1310.329956,-0.002279261
30/05/12,1331.25,1331.25,1310.76001,1313.319946,-0.01443863
29/05/12,1318.900024,1334.930054,1318.900024,1332.420044,0.011018056
25/05/12,1320.810059,1324.199951,1314.22998,1317.819946,-0.002167981
24/05/12,1318.719971,1324.140015,1310.5,1320.680054,0.001379081
23/05/12,1316.02002,1320.709961,1296.530029,1318.859985,0.00169227
22/05/12,1316.089966,1328.48999,1310.040039,1316.630005,0.000486219
21/05/12,1295.72998,1316.390015,1295.72998,1315.98999,0.015908684
18/05/12,1305.050049,1312.23999,1291.97998,1295.219971,-0.007415201
17/05/12,1324.819946,1326.359985,1304.859985,1304.859985,-0.015165798
16/05/12,1330.780029,1341.780029,1324.790039,1324.800049,-0.004413544
15/05/12,1338.359985,1344.939941,1328.410034,1330.660034,-0.005762409
14/05/12,1351.930054,1351.930054,1336.609985,1338.349976,-0.011175073
11/5/12,1358.109985,1365.660034,1348.890015,1353.390015,-0.003393091
10/5/12,1354.579956,1365.880005,1354.579956,1357.98999,0.002514247
9/5/12,1363.199951,1363.72998,1343.130005,1354.579956,-0.006724828
8/5/12,1369.160034,1369.160034,1347.75,1363.719971,-0.004287853
7/5/12,1368.790039,1373.910034,1363.939941,1369.579956,0.000350519
4/5/12,1391.51001,1391.51001,1367.959961,1369.099976,-0.016278995
3/5/12,1402.319946,1403.069946,1388.709961,1391.569946,-0.007688352
2/5/12,1405.5,1405.5,1393.920044,1402.310059,-0.002499805
1/5/12,1397.859985,1415.319946,1395.72998,1405.819946,0.005642436
30/04/12,1403.26001,1403.26001,1394,1397.910034,-0.003891062
27/04/12,1400.189941,1406.640015,1397.310059,1403.359985,0.002411414
26/04/12,1390.640015,1402.089966,1387.280029,1399.97998,0.006657952
25/04/12,1372.109985,1391.369995,1372.109985,1390.689941,0.013552342
24/04/12,1366.969971,1375.569946,1366.819946,1371.969971,0.00367302
23/04/12,1378.530029,1378.530029,1358.790039,1366.939941,-0.008443113
20/04/12,1376.959961,1387.400024,1376.959961,1378.530029,0.001168582
19/04/12,1385.079956,1390.459961,1370.300049,1376.920044,-0.005952076
18/04/12,1390.780029,1390.780029,1383.290039,1385.140015,-0.004063533
17/04/12,1369.569946,1392.76001,1369.569946,1390.780029,0.015367979
16/04/12,1370.27002,1379.660034,1365.380005,1369.569946,-0.000503728
13/04/12,1387.609985,1387.609985,1369.849976,1370.26001,-0.012553467
12/4/12,1368.77002,1388.130005,1368.77002,1387.569946,0.013685315
11/4/12,1358.97998,1374.709961,1358.97998,1368.709961,0.00742129
10/4/12,1382.180054,1383.01001,1357.380005,1358.589966,-0.017229025
9/4/12,1397.449951,1397.449951,1378.23999,1382.199951,-0.011423438
5/4/12,1398.790039,1401.599976,1392.920044,1398.079956,-0.00062924
4/4/12,1413.089966,1413.089966,1394.089966,1398.959961,-0.010254927
3/4/12,1418.97998,1419,1404.619995,1413.380005,-0.003996612
2/4/12,1408.469971,1422.380005,1404.459961,1419.040039,0.007476626
30/03/12,1403.310059,1410.890015,1401.420044,1408.469971,0.003691614
29/03/12,1405.390015,1405.390015,1391.560059,1403.280029,-0.001609224
28/03/12,1412.52002,1413.650024,1397.199951,1405.540039,-0.004953759
27/03/12,1416.550049,1419.150024,1411.949951,1412.52002,-0.00282075
26/03/12,1397.109985,1416.579956,1397.109985,1416.51001,0.0137903
23/03/12,1392.780029,1399.180054,1386.869995,1397.109985,0.003104036
22/03/12,1402.890015,1402.890015,1388.72998,1392.780029,-0.007232635
21/03/12,1405.52002,1407.75,1400.640015,1402.890015,-0.00187295
20/03/12,1409.589966,1409.589966,1397.680054,1405.52002,-0.003005028
19/03/12,1404.170044,1414,1402.430054,1409.75,0.003965971
16/03/12,1402.550049,1405.880005,1401.469971,1404.170044,0.001118772
15/03/12,1394.170044,1402.630005,1392.780029,1402.599976,0.005949466
14/03/12,1395.949951,1399.420044,1389.969971,1394.280029,-0.001196978
13/03/12,1371.920044,1396.130005,1371.920044,1395.949951,0.017969133
12/3/12,1370.780029,1373.040039,1366.689941,1371.089966,0.000160448
9/3/12,1365.969971,1374.76001,1365.969971,1370.869995,0.003624673
8/3/12,1352.650024,1368.719971,1352.650024,1365.910034,0.009770049
7/3/12,1343.390015,1354.849976,1343.390015,1352.630005,0.006876922
6/3/12,1363.630005,1363.630005,1340.030029,1343.359985,-0.015489506
5/3/12,1369.589966,1369.589966,1359.130005,1364.329956,-0.003877201
2/3/12,1374.089966,1374.530029,1366.420044,1369.630005,-0.003251035
1/3/12,1365.900024,1376.170044,1365.900024,1374.089966,0.006139156
29/02/12,1372.199951,1378.040039,1363.810059,1365.680054,-0.004748243
28/02/12,1367.560059,1373.089966,1365.969971,1372.180054,0.003350714
27/02/12,1365.199951,1371.939941,1354.920044,1367.589966,0.001353643
24/02/12,1363.459961,1368.920044,1363.459961,1365.73999,0.001670841
23/02/12,1357.530029,1364.23999,1352.280029,1363.459961,0.004262903
22/02/12,1362.109985,1362.699951,1355.530029,1357.660034,-0.003345698
21/02/12,1361.219971,1367.76001,1358.109985,1362.209961,0.000719664
17/02/12,1358.060059,1363.400024,1357.23999,1361.22998,0.002346176
16/02/12,1342.609985,1359.02002,1341.219971,1358.040039,0.010965366
15/02/12,1350.52002,1355.869995,1340.800049,1343.22998,-0.005397748
14/02/12,1351.300049,1351.300049,1340.829956,1350.5,-0.000939965
13/02/12,1343.060059,1353.349976,1343.060059,1351.77002,0.006777023
10/2/12,1351.209961,1351.209961,1337.349976,1342.640015,-0.006910122
9/2/12,1349.969971,1354.319946,1344.630005,1351.949951,0.001473025
8/2/12,1347.040039,1351,1341.949951,1349.959961,0.002157881
7/2/12,1344.329956,1349.23999,1335.920044,1347.050049,0.002021338
6/2/12,1344.319946,1344.359985,1337.52002,1344.329956,-0.000423964
3/2/12,1326.209961,1345.339966,1326.209961,1344.900024,0.014499726
2/2/12,1324.23999,1329.189941,1321.569946,1325.540039,0.001094548
1/2/12,1312.449951,1330.52002,1312.449951,1324.089966,0.008860238
31/01/12,1313.530029,1321.410034,1306.689941,1312.410034,-0.000457051
30/01/12,1316.160034,1316.160034,1300.48999,1313.01001,-0.002525309
27/01/12,1318.25,1320.060059,1311.719971,1316.329956,-0.001594148
26/01/12,1326.280029,1333.469971,1313.599976,1318.430054,-0.005770508
25/01/12,1314.400024,1328.300049,1307.650024,1326.060059,0.008641695
24/01/12,1315.959961,1315.959961,1306.060059,1314.650024,-0.001026344
23/01/12,1315.290039,1322.280029,1309.890015,1316,0.000471232
20/01/12,1314.48999,1315.380005,1309.170044,1315.380005,0.000669236
19/01/12,1308.069946,1315.48999,1308.069946,1314.5,0.004926502
18/01/12,1293.650024,1308.109985,1290.98999,1308.040039,0.011046689
17/01/12,1290.219971,1303,1290.219971,1293.670044,0.003546658
13/01/12,1294.819946,1294.819946,1277.579956,1289.089966,-0.004960204
12/1/12,1292.47998,1296.819946,1285.77002,1295.5,0.002333883
11/1/12,1292.02002,1293.800049,1285.410034,1292.47998,0.000309549
10/1/12,1280.77002,1296.459961,1280.77002,1292.079956,0.008846524
9/1/12,1277.829956,1281.98999,1274.550049,1280.699951,0.002259044
6/1/12,1280.930054,1281.839966,1273.339966,1277.810059,-0.002540185
5/1/12,1277.300049,1283.050049,1265.26001,1281.060059,0.002939393
4/1/12,1277.030029,1278.72998,1268.099976,1277.300049,0.000187906
3/1/12,1258.859985,1284.619995,1258.859985,1277.060059,0.015355484
30/12/11,1262.819946,1264.119995,1257.459961,1257.599976,-0.004300571
29/12/11,1249.75,1263.540039,1249.75,1263.02002,0.010650173
28/12/11,1265.380005,1265.849976,1248.640015,1249.640015,-0.012556506
27/12/11,1265.02002,1269.369995,1262.300049,1265.430054,7.91E-05
23/12/11,1254,1265.420044,1254,1265.329956,0.008994481
22/12/11,1243.719971,1255.219971,1243.719971,1254,0.008231577
21/12/11,1241.25,1245.089966,1229.51001,1243.719971,0.001947608
20/12/11,1205.719971,1242.819946,1205.719971,1241.300049,0.029389296
19/12/11,1219.73999,1224.569946,1202.369995,1205.349976,-0.011802198
16/12/11,1216.089966,1231.040039,1215.199951,1219.660034,0.003210989
15/12/11,1212.119995,1225.599976,1212.119995,1215.75,0.003237853
14/12/11,1225.72998,1225.72998,1209.469971,1211.819946,-0.011413251
13/12/11,1236.829956,1249.859985,1219.430054,1225.72998,-0.008723954
12/12/11,1255.050049,1255.050049,1227.25,1236.469971,-0.015026386
9/12/11,1234.47998,1258.25,1234.47998,1255.189941,0.016742412
8/12/11,1260.869995,1260.869995,1231.469971,1234.349976,-0.021368499
7/12/11,1258.140015,1267.060059,1244.800049,1261.01001,0.002016321
6/12/11,1257.189941,1266.030029,1253.030029,1258.469971,0.001105138
5/12/11,1244.329956,1266.72998,1244.329956,1257.079956,0.010234463
2/12/11,1246.030029,1260.079956,1243.349976,1244.280029,-0.000241016
1/12/11,1246.910034,1251.089966,1239.72998,1244.579956,-0.00191047
30/11/11,1196.719971,1247.109985,1196.719971,1246.959961,0.042403439
29/11/11,1192.560059,1203.670044,1191.800049,1195.189941,0.002211206
28/11/11,1158.670044,1197.349976,1158.670044,1192.550049,0.028821079
25/11/11,1161.410034,1172.660034,1158.660034,1158.670044,-0.002689119
23/11/11,1187.47998,1187.47998,1161.790039,1161.790039,-0.02234297
22/11/11,1192.97998,1196.810059,1181.650024,1188.040039,-0.004149439
21/11/11,1215.619995,1215.619995,1183.160034,1192.97998,-0.018824571
18/11/11,1216.189941,1223.51001,1211.359985,1215.650024,-0.000394757
17/11/11,1236.560059,1237.72998,1209.430054,1216.130005,-0.016942672
16/11/11,1257.810059,1259.609985,1235.670044,1236.910034,-0.016755799
15/11/11,1251.699951,1264.25,1244.339966,1257.810059,0.004805599
14/11/11,1263.849976,1263.849976,1246.680054,1251.780029,-0.009596037
11/11/11,1240.119995,1266.97998,1240.119995,1263.849976,0.019293223
10/11/11,1229.589966,1246.219971,1227.699951,1239.699951,0.008587201
9/11/11,1275.180054,1275.180054,1226.640015,1229.099976,-0.037385347
8/11/11,1261.119995,1277.550049,1254.98999,1275.920044,0.01166731
7/11/11,1253.209961,1261.699951,1240.75,1261.119995,0.006276008
4/11/11,1260.819946,1260.819946,1238.920044,1253.22998,-0.00629982
3/11/11,1238.25,1263.209961,1234.810059,1261.150024,0.018607607
2/11/11,1219.619995,1242.47998,1219.619995,1237.900024,0.015976363
1/11/11,1251,1251,1215.420044,1218.280029,-0.02834006
31/10/11,1284.959961,1284.959961,1253.160034,1253.300049,-0.025048617
28/10/11,1284.390015,1287.079956,1277.01001,1285.089966,0.000389154
27/10/11,1243.969971,1292.660034,1243.969971,1284.589966,0.033716591
26/10/11,1229.170044,1246.280029,1221.060059,1242,0.01048143
25/10/11,1254.189941,1254.189941,1226.790039,1229.050049,-0.020248346
24/10/11,1238.719971,1256.550049,1238.719971,1254.189941,0.012790806
21/10/11,1215.390015,1239.030029,1215.390015,1238.25,0.018634067
20/10/11,1209.920044,1219.530029,1197.339966,1215.390015,0.00454384
19/10/11,1223.459961,1229.640015,1206.310059,1209.880005,-0.012729819
18/10/11,1200.75,1233.099976,1191.47998,1225.380005,0.02021305
17/10/11,1224.469971,1224.469971,1198.550049,1200.859985,-0.019559938
14/10/11,1205.650024,1224.609985,1205.650024,1224.579956,0.017230949
13/10/11,1206.959961,1207.459961,1190.579956,1203.660034,-0.002978103
12/10/11,1196.189941,1220.25,1196.189941,1207.25,0.009747047
11/10/11,1194.599976,1199.23999,1187.300049,1195.540039,0.000543855
10/10/11,1158.150024,1194.910034,1158.150024,1194.890015,0.033555644
7/10/11,1165.030029,1171.400024,1150.26001,1155.459961,-0.008196811
6/10/11,1144.109985,1165.550049,1134.949951,1164.969971,0.018138169
5/10/11,1124.030029,1146.069946,1115.680054,1144.030029,0.017707919
4/10/11,1097.420044,1125.119995,1074.77002,1123.949951,0.022239306
3/10/11,1131.209961,1138.98999,1098.920044,1099.22998,-0.028863603
30/09/11,1159.930054,1159.930054,1131.339966,1131.420044,-0.025291274
29/09/11,1151.73999,1175.869995,1139.930054,1160.400024,0.008081486
28/09/11,1175.390015,1184.709961,1150.400024,1151.060059,-0.020908196
27/09/11,1163.319946,1195.859985,1163.319946,1175.380005,0.010631666
26/09/11,1136.910034,1164.189941,1131.069946,1162.949951,0.023068021
23/09/11,1128.819946,1141.719971,1121.359985,1136.430054,0.006063589
22/09/11,1164.550049,1164.550049,1114.219971,1129.560059,-0.032402457
21/09/11,1203.630005,1206.300049,1166.209961,1166.76001,-0.029830995
20/09/11,1204.5,1220.390015,1201.290039,1202.089966,-0.001662386
19/09/11,1214.98999,1214.98999,1188.359985,1204.089966,-0.009850949
16/09/11,1209.209961,1220.060059,1204.459961,1216.01001,0.005690476
15/09/11,1189.439941,1209.109985,1189.439941,1209.109985,0.017041046
14/09/11,1173.319946,1202.380005,1162.72998,1188.680054,0.013389761
13/09/11,1162.589966,1176.410034,1157.439941,1172.869995,0.009078726
12/9/11,1153.5,1162.52002,1136.069946,1162.27002,0.006941569
9/9/11,1185.369995,1185.369995,1148.369995,1154.22998,-0.027068563
8/9/11,1197.97998,1204.400024,1183.339966,1185.900024,-0.010668891
7/9/11,1165.849976,1198.619995,1165.849976,1198.619995,0.028243825
6/9/11,1173.969971,1173.969971,1140.130005,1165.23999,-0.007464077
2/9/11,1203.900024,1203.900024,1170.560059,1173.969971,-0.025607017
1/9/11,1219.119995,1229.290039,1203.849976,1204.420044,-0.011942461
31/08/11,1213,1230.709961,1209.349976,1218.890015,0.004909909
30/08/11,1209.76001,1220.099976,1195.77002,1212.920044,0.002344275
29/08/11,1177.910034,1210.280029,1177.910034,1210.079956,0.027887505
26/08/11,1158.849976,1181.22998,1135.910034,1176.800049,0.015008418
25/08/11,1176.689941,1190.680054,1155.469971,1159.27002,-0.015687935
24/08/11,1162.160034,1178.560059,1156.300049,1177.599976,0.013034651
23/08/11,1124.359985,1162.349976,1124.359985,1162.349976,0.033710249
22/08/11,1123.550049,1145.48999,1121.089966,1123.819946,0.000258008
19/08/11,1140.469971,1154.540039,1122.050049,1123.530029,-0.015122756
18/08/11,1189.619995,1189.619995,1131.030029,1140.650024,-0.0456186
17/08/11,1192.890015,1208.469971,1184.359985,1193.890015,0.000946938
16/08/11,1204.219971,1204.219971,1180.530029,1192.76001,-0.009786275
15/08/11,1178.859985,1204.48999,1178.859985,1204.48999,0.021550727
